name,smiles,status,toxic,reason,category,phase
EXP_210,CCCCCCCC,experimental,0,,,
EXP_211,CCO,experimental,1,,,
EXP_212,CC(=O)O,experimental,0,,,
EXP_213,C1CCCCC1,experimental,0,,,
EXP_214,CCCCCC,experimental,1,,,
EXP_215,CC(=O)C,experimental,0,,,
EXP_216,C(C(=O)O)N,experimental,0,,,
EXP_217,C1CC1,experimental,1,,,
EXP_218,CCCC,experimental,0,,,
EXP_219,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_220,CO,experimental,1,,,
EXP_221,CCCCCO,experimental,0,,,
EXP_222,C1CCCC1,experimental,0,,,
EXP_223,CC(C)O,experimental,1,,,
EXP_224,CCCCCCCC,experimental,0,,,
EXP_225,CCO,experimental,0,,,
EXP_226,CC(=O)O,experimental,1,,,
EXP_227,C1CCCCC1,experimental,0,,,
EXP_228,CCCCCC,experimental,0,,,
EXP_229,CC(=O)C,experimental,1,,,
EXP_230,C(C(=O)O)N,experimental,0,,,
EXP_231,C1CC1,experimental,0,,,
EXP_232,CCCC,experimental,1,,,
EXP_233,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_234,CO,experimental,0,,,
EXP_235,CCCCCO,experimental,1,,,
EXP_236,C1CCCC1,experimental,0,,,
EXP_237,CC(C)O,experimental,0,,,
EXP_238,CCCCCCCC,experimental,1,,,
EXP_239,CCO,experimental,0,,,
EXP_240,CC(=O)O,experimental,0,,,
EXP_241,C1CCCCC1,experimental,1,,,
EXP_242,CCCCCC,experimental,0,,,
EXP_243,CC(=O)C,experimental,0,,,
EXP_244,C(C(=O)O)N,experimental,1,,,
EXP_245,C1CC1,experimental,0,,,
EXP_246,CCCC,experimental,0,,,
EXP_247,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_248,CO,experimental,0,,,
EXP_249,CCCCCO,experimental,0,,,
EXP_250,C1CCCC1,experimental,1,,,
EXP_251,CC(C)O,experimental,0,,,
EXP_252,CCCCCCCC,experimental,0,,,
EXP_253,CCO,experimental,1,,,
EXP_254,CC(=O)O,experimental,0,,,
EXP_255,C1CCCCC1,experimental,0,,,
EXP_256,CCCCCC,experimental,1,,,
EXP_257,CC(=O)C,experimental,0,,,
EXP_258,C(C(=O)O)N,experimental,0,,,
EXP_259,C1CC1,experimental,1,,,
EXP_260,CCCC,experimental,0,,,
EXP_261,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_262,CO,experimental,1,,,
EXP_263,CCCCCO,experimental,0,,,
EXP_264,C1CCCC1,experimental,0,,,
EXP_265,CC(C)O,experimental,1,,,
EXP_266,CCCCCCCC,experimental,0,,,
EXP_267,CCO,experimental,0,,,
EXP_268,CC(=O)O,experimental,1,,,
EXP_269,C1CCCCC1,experimental,0,,,
EXP_270,CCCCCC,experimental,0,,,
EXP_271,CC(=O)C,experimental,1,,,
EXP_272,C(C(=O)O)N,experimental,0,,,
EXP_273,C1CC1,experimental,0,,,
EXP_274,CCCC,experimental,1,,,
EXP_275,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_276,CO,experimental,0,,,
EXP_277,CCCCCO,experimental,1,,,
EXP_278,C1CCCC1,experimental,0,,,
EXP_279,CC(C)O,experimental,0,,,
EXP_280,CCCCCCCC,experimental,1,,,
EXP_281,CCO,experimental,0,,,
EXP_282,CC(=O)O,experimental,0,,,
EXP_283,C1CCCCC1,experimental,1,,,
EXP_284,CCCCCC,experimental,0,,,
EXP_285,CC(=O)C,experimental,0,,,
EXP_286,C(C(=O)O)N,experimental,1,,,
EXP_287,C1CC1,experimental,0,,,
EXP_288,CCCC,experimental,0,,,
EXP_289,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_290,CO,experimental,0,,,
EXP_291,CCCCCO,experimental,0,,,
EXP_292,C1CCCC1,experimental,1,,,
EXP_293,CC(C)O,experimental,0,,,
EXP_294,CCCCCCCC,experimental,0,,,
EXP_295,CCO,experimental,1,,,
EXP_296,CC(=O)O,experimental,0,,,
EXP_297,C1CCCCC1,experimental,0,,,
EXP_298,CCCCCC,experimental,1,,,
EXP_299,CC(=O)C,experimental,0,,,
EXP_300,C(C(=O)O)N,experimental,0,,,
EXP_301,C1CC1,experimental,1,,,
EXP_302,CCCC,experimental,0,,,
EXP_303,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_304,CO,experimental,1,,,
EXP_305,CCCCCO,experimental,0,,,
EXP_306,C1CCCC1,experimental,0,,,
EXP_307,CC(C)O,experimental,1,,,
EXP_308,CCCCCCCC,experimental,0,,,
EXP_309,CCO,experimental,0,,,
EXP_310,CC(=O)O,experimental,1,,,
EXP_311,C1CCCCC1,experimental,0,,,
EXP_312,CCCCCC,experimental,0,,,
EXP_313,CC(=O)C,experimental,1,,,
EXP_314,C(C(=O)O)N,experimental,0,,,
EXP_315,C1CC1,experimental,0,,,
EXP_316,CCCC,experimental,1,,,
EXP_317,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_318,CO,experimental,0,,,
EXP_319,CCCCCO,experimental,1,,,
EXP_320,C1CCCC1,experimental,0,,,
EXP_321,CC(C)O,experimental,0,,,
EXP_322,CCCCCCCC,experimental,1,,,
EXP_323,CCO,experimental,0,,,
EXP_324,CC(=O)O,experimental,0,,,
EXP_325,C1CCCCC1,experimental,1,,,
EXP_326,CCCCCC,experimental,0,,,
EXP_327,CC(=O)C,experimental,0,,,
EXP_328,C(C(=O)O)N,experimental,1,,,
EXP_329,C1CC1,experimental,0,,,
EXP_330,CCCC,experimental,0,,,
EXP_331,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_332,CO,experimental,0,,,
EXP_333,CCCCCO,experimental,0,,,
EXP_334,C1CCCC1,experimental,1,,,
EXP_335,CC(C)O,experimental,0,,,
EXP_336,CCCCCCCC,experimental,0,,,
EXP_337,CCO,experimental,1,,,
EXP_338,CC(=O)O,experimental,0,,,
EXP_339,C1CCCCC1,experimental,0,,,
EXP_340,CCCCCC,experimental,1,,,
EXP_341,CC(=O)C,experimental,0,,,
EXP_342,C(C(=O)O)N,experimental,0,,,
EXP_343,C1CC1,experimental,1,,,
EXP_344,CCCC,experimental,0,,,
EXP_345,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_346,CO,experimental,1,,,
EXP_347,CCCCCO,experimental,0,,,
EXP_348,C1CCCC1,experimental,0,,,
EXP_349,CC(C)O,experimental,1,,,
EXP_350,CCCCCCCC,experimental,0,,,
EXP_351,CCO,experimental,0,,,
EXP_352,CC(=O)O,experimental,1,,,
EXP_353,C1CCCCC1,experimental,0,,,
EXP_354,CCCCCC,experimental,0,,,
EXP_355,CC(=O)C,experimental,1,,,
EXP_356,C(C(=O)O)N,experimental,0,,,
EXP_357,C1CC1,experimental,0,,,
EXP_358,CCCC,experimental,1,,,
EXP_359,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_360,CO,experimental,0,,,
EXP_361,CCCCCO,experimental,1,,,
EXP_362,C1CCCC1,experimental,0,,,
EXP_363,CC(C)O,experimental,0,,,
EXP_364,CCCCCCCC,experimental,1,,,
EXP_365,CCO,experimental,0,,,
EXP_366,CC(=O)O,experimental,0,,,
EXP_367,C1CCCCC1,experimental,1,,,
EXP_368,CCCCCC,experimental,0,,,
EXP_369,CC(=O)C,experimental,0,,,
EXP_370,C(C(=O)O)N,experimental,1,,,
EXP_371,C1CC1,experimental,0,,,
EXP_372,CCCC,experimental,0,,,
EXP_373,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_374,CO,experimental,0,,,
EXP_375,CCCCCO,experimental,0,,,
EXP_376,C1CCCC1,experimental,1,,,
EXP_377,CC(C)O,experimental,0,,,
EXP_378,CCCCCCCC,experimental,0,,,
EXP_379,CCO,experimental,1,,,
EXP_380,CC(=O)O,experimental,0,,,
EXP_381,C1CCCCC1,experimental,0,,,
EXP_382,CCCCCC,experimental,1,,,
EXP_383,CC(=O)C,experimental,0,,,
EXP_384,C(C(=O)O)N,experimental,0,,,
EXP_385,C1CC1,experimental,1,,,
EXP_386,CCCC,experimental,0,,,
EXP_387,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_388,CO,experimental,1,,,
EXP_389,CCCCCO,experimental,0,,,
EXP_390,C1CCCC1,experimental,0,,,
EXP_391,CC(C)O,experimental,1,,,
EXP_392,CCCCCCCC,experimental,0,,,
EXP_393,CCO,experimental,0,,,
EXP_394,CC(=O)O,experimental,1,,,
EXP_395,C1CCCCC1,experimental,0,,,
EXP_396,CCCCCC,experimental,0,,,
EXP_397,CC(=O)C,experimental,1,,,
EXP_398,C(C(=O)O)N,experimental,0,,,
EXP_399,C1CC1,experimental,0,,,
EXP_400,CCCC,experimental,1,,,
EXP_401,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_402,CO,experimental,0,,,
EXP_403,CCCCCO,experimental,1,,,
EXP_404,C1CCCC1,experimental,0,,,
EXP_405,CC(C)O,experimental,0,,,
EXP_406,CCCCCCCC,experimental,1,,,
EXP_407,CCO,experimental,0,,,
EXP_408,CC(=O)O,experimental,0,,,
EXP_409,C1CCCCC1,experimental,1,,,
EXP_410,CCCCCC,experimental,0,,,
EXP_411,CC(=O)C,experimental,0,,,
EXP_412,C(C(=O)O)N,experimental,1,,,
EXP_413,C1CC1,experimental,0,,,
EXP_414,CCCC,experimental,0,,,
EXP_415,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_416,CO,experimental,0,,,
EXP_417,CCCCCO,experimental,0,,,
EXP_418,C1CCCC1,experimental,1,,,
EXP_419,CC(C)O,experimental,0,,,
EXP_420,CCCCCCCC,experimental,0,,,
EXP_421,CCO,experimental,1,,,
EXP_422,CC(=O)O,experimental,0,,,
EXP_423,C1CCCCC1,experimental,0,,,
EXP_424,CCCCCC,experimental,1,,,
EXP_425,CC(=O)C,experimental,0,,,
EXP_426,C(C(=O)O)N,experimental,0,,,
EXP_427,C1CC1,experimental,1,,,
EXP_428,CCCC,experimental,0,,,
EXP_429,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_430,CO,experimental,1,,,
EXP_431,CCCCCO,experimental,0,,,
EXP_432,C1CCCC1,experimental,0,,,
EXP_433,CC(C)O,experimental,1,,,
EXP_434,CCCCCCCC,experimental,0,,,
EXP_435,CCO,experimental,0,,,
EXP_436,CC(=O)O,experimental,1,,,
EXP_437,C1CCCCC1,experimental,0,,,
EXP_438,CCCCCC,experimental,0,,,
EXP_439,CC(=O)C,experimental,1,,,
EXP_440,C(C(=O)O)N,experimental,0,,,
EXP_441,C1CC1,experimental,0,,,
EXP_442,CCCC,experimental,1,,,
EXP_443,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_444,CO,experimental,0,,,
EXP_445,CCCCCO,experimental,1,,,
EXP_446,C1CCCC1,experimental,0,,,
EXP_447,CC(C)O,experimental,0,,,
EXP_448,CCCCCCCC,experimental,1,,,
EXP_449,CCO,experimental,0,,,
EXP_450,CC(=O)O,experimental,0,,,
EXP_451,C1CCCCC1,experimental,1,,,
EXP_452,CCCCCC,experimental,0,,,
EXP_453,CC(=O)C,experimental,0,,,
EXP_454,C(C(=O)O)N,experimental,1,,,
EXP_455,C1CC1,experimental,0,,,
EXP_456,CCCC,experimental,0,,,
EXP_457,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_458,CO,experimental,0,,,
EXP_459,CCCCCO,experimental,0,,,
EXP_460,C1CCCC1,experimental,1,,,
EXP_461,CC(C)O,experimental,0,,,
EXP_462,CCCCCCCC,experimental,0,,,
EXP_463,CCO,experimental,1,,,
EXP_464,CC(=O)O,experimental,0,,,
EXP_465,C1CCCCC1,experimental,0,,,
EXP_466,CCCCCC,experimental,1,,,
EXP_467,CC(=O)C,experimental,0,,,
EXP_468,C(C(=O)O)N,experimental,0,,,
EXP_469,C1CC1,experimental,1,,,
EXP_470,CCCC,experimental,0,,,
EXP_471,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_472,CO,experimental,1,,,
EXP_473,CCCCCO,experimental,0,,,
EXP_474,C1CCCC1,experimental,0,,,
EXP_475,CC(C)O,experimental,1,,,
EXP_476,CCCCCCCC,experimental,0,,,
EXP_477,CCO,experimental,0,,,
EXP_478,CC(=O)O,experimental,1,,,
EXP_479,C1CCCCC1,experimental,0,,,
EXP_480,CCCCCC,experimental,0,,,
EXP_481,CC(=O)C,experimental,1,,,
EXP_482,C(C(=O)O)N,experimental,0,,,
EXP_483,C1CC1,experimental,0,,,
EXP_484,CCCC,experimental,1,,,
EXP_485,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_486,CO,experimental,0,,,
EXP_487,CCCCCO,experimental,1,,,
EXP_488,C1CCCC1,experimental,0,,,
EXP_489,CC(C)O,experimental,0,,,
EXP_490,CCCCCCCC,experimental,1,,,
EXP_491,CCO,experimental,0,,,
EXP_492,CC(=O)O,experimental,0,,,
EXP_493,C1CCCCC1,experimental,1,,,
EXP_494,CCCCCC,experimental,0,,,
EXP_495,CC(=O)C,experimental,0,,,
EXP_496,C(C(=O)O)N,experimental,1,,,
EXP_497,C1CC1,experimental,0,,,
EXP_498,CCCC,experimental,0,,,
EXP_499,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_500,CO,experimental,0,,,
EXP_501,CCCCCO,experimental,0,,,
EXP_502,C1CCCC1,experimental,1,,,
EXP_503,CC(C)O,experimental,0,,,
EXP_504,CCCCCCCC,experimental,0,,,
EXP_505,CCO,experimental,1,,,
EXP_506,CC(=O)O,experimental,0,,,
EXP_507,C1CCCCC1,experimental,0,,,
EXP_508,CCCCCC,experimental,1,,,
EXP_509,CC(=O)C,experimental,0,,,
EXP_510,C(C(=O)O)N,experimental,0,,,
EXP_511,C1CC1,experimental,1,,,
EXP_512,CCCC,experimental,0,,,
EXP_513,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_514,CO,experimental,1,,,
EXP_515,CCCCCO,experimental,0,,,
EXP_516,C1CCCC1,experimental,0,,,
EXP_517,CC(C)O,experimental,1,,,
EXP_518,CCCCCCCC,experimental,0,,,
EXP_519,CCO,experimental,0,,,
EXP_520,CC(=O)O,experimental,1,,,
EXP_521,C1CCCCC1,experimental,0,,,
EXP_522,CCCCCC,experimental,0,,,
EXP_523,CC(=O)C,experimental,1,,,
EXP_524,C(C(=O)O)N,experimental,0,,,
EXP_525,C1CC1,experimental,0,,,
EXP_526,CCCC,experimental,1,,,
EXP_527,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_528,CO,experimental,0,,,
EXP_529,CCCCCO,experimental,1,,,
EXP_530,C1CCCC1,experimental,0,,,
EXP_531,CC(C)O,experimental,0,,,
EXP_532,CCCCCCCC,experimental,1,,,
EXP_533,CCO,experimental,0,,,
EXP_534,CC(=O)O,experimental,0,,,
EXP_535,C1CCCCC1,experimental,1,,,
EXP_536,CCCCCC,experimental,0,,,
EXP_537,CC(=O)C,experimental,0,,,
EXP_538,C(C(=O)O)N,experimental,1,,,
EXP_539,C1CC1,experimental,0,,,
EXP_540,CCCC,experimental,0,,,
EXP_541,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_542,CO,experimental,0,,,
EXP_543,CCCCCO,experimental,0,,,
EXP_544,C1CCCC1,experimental,1,,,
EXP_545,CC(C)O,experimental,0,,,
EXP_546,CCCCCCCC,experimental,0,,,
EXP_547,CCO,experimental,1,,,
EXP_548,CC(=O)O,experimental,0,,,
EXP_549,C1CCCCC1,experimental,0,,,
EXP_550,CCCCCC,experimental,1,,,
EXP_551,CC(=O)C,experimental,0,,,
EXP_552,C(C(=O)O)N,experimental,0,,,
EXP_553,C1CC1,experimental,1,,,
EXP_554,CCCC,experimental,0,,,
EXP_555,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_556,CO,experimental,1,,,
EXP_557,CCCCCO,experimental,0,,,
EXP_558,C1CCCC1,experimental,0,,,
EXP_559,CC(C)O,experimental,1,,,
EXP_560,CCCCCCCC,experimental,0,,,
EXP_561,CCO,experimental,0,,,
EXP_562,CC(=O)O,experimental,1,,,
EXP_563,C1CCCCC1,experimental,0,,,
EXP_564,CCCCCC,experimental,0,,,
EXP_565,CC(=O)C,experimental,1,,,
EXP_566,C(C(=O)O)N,experimental,0,,,
EXP_567,C1CC1,experimental,0,,,
EXP_568,CCCC,experimental,1,,,
EXP_569,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_570,CO,experimental,0,,,
EXP_571,CCCCCO,experimental,1,,,
EXP_572,C1CCCC1,experimental,0,,,
EXP_573,CC(C)O,experimental,0,,,
EXP_574,CCCCCCCC,experimental,1,,,
EXP_575,CCO,experimental,0,,,
EXP_576,CC(=O)O,experimental,0,,,
EXP_577,C1CCCCC1,experimental,1,,,
EXP_578,CCCCCC,experimental,0,,,
EXP_579,CC(=O)C,experimental,0,,,
EXP_580,C(C(=O)O)N,experimental,1,,,
EXP_581,C1CC1,experimental,0,,,
EXP_582,CCCC,experimental,0,,,
EXP_583,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_584,CO,experimental,0,,,
EXP_585,CCCCCO,experimental,0,,,
EXP_586,C1CCCC1,experimental,1,,,
EXP_587,CC(C)O,experimental,0,,,
EXP_588,CCCCCCCC,experimental,0,,,
EXP_589,CCO,experimental,1,,,
EXP_590,CC(=O)O,experimental,0,,,
EXP_591,C1CCCCC1,experimental,0,,,
EXP_592,CCCCCC,experimental,1,,,
EXP_593,CC(=O)C,experimental,0,,,
EXP_594,C(C(=O)O)N,experimental,0,,,
EXP_595,C1CC1,experimental,1,,,
EXP_596,CCCC,experimental,0,,,
EXP_597,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_598,CO,experimental,1,,,
EXP_599,CCCCCO,experimental,0,,,
EXP_600,C1CCCC1,experimental,0,,,
EXP_601,CC(C)O,experimental,1,,,
EXP_602,CCCCCCCC,experimental,0,,,
EXP_603,CCO,experimental,0,,,
EXP_604,CC(=O)O,experimental,1,,,
EXP_605,C1CCCCC1,experimental,0,,,
EXP_606,CCCCCC,experimental,0,,,
EXP_607,CC(=O)C,experimental,1,,,
EXP_608,C(C(=O)O)N,experimental,0,,,
EXP_609,C1CC1,experimental,0,,,
EXP_610,CCCC,experimental,1,,,
EXP_611,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_612,CO,experimental,0,,,
EXP_613,CCCCCO,experimental,1,,,
EXP_614,C1CCCC1,experimental,0,,,
EXP_615,CC(C)O,experimental,0,,,
EXP_616,CCCCCCCC,experimental,1,,,
EXP_617,CCO,experimental,0,,,
EXP_618,CC(=O)O,experimental,0,,,
EXP_619,C1CCCCC1,experimental,1,,,
EXP_620,CCCCCC,experimental,0,,,
EXP_621,CC(=O)C,experimental,0,,,
EXP_622,C(C(=O)O)N,experimental,1,,,
EXP_623,C1CC1,experimental,0,,,
EXP_624,CCCC,experimental,0,,,
EXP_625,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_626,CO,experimental,0,,,
EXP_627,CCCCCO,experimental,0,,,
EXP_628,C1CCCC1,experimental,1,,,
EXP_629,CC(C)O,experimental,0,,,
EXP_630,CCCCCCCC,experimental,0,,,
EXP_631,CCO,experimental,1,,,
EXP_632,CC(=O)O,experimental,0,,,
EXP_633,C1CCCCC1,experimental,0,,,
EXP_634,CCCCCC,experimental,1,,,
EXP_635,CC(=O)C,experimental,0,,,
EXP_636,C(C(=O)O)N,experimental,0,,,
EXP_637,C1CC1,experimental,1,,,
EXP_638,CCCC,experimental,0,,,
EXP_639,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_640,CO,experimental,1,,,
EXP_641,CCCCCO,experimental,0,,,
EXP_642,C1CCCC1,experimental,0,,,
EXP_643,CC(C)O,experimental,1,,,
EXP_644,CCCCCCCC,experimental,0,,,
EXP_645,CCO,experimental,0,,,
EXP_646,CC(=O)O,experimental,1,,,
EXP_647,C1CCCCC1,experimental,0,,,
EXP_648,CCCCCC,experimental,0,,,
EXP_649,CC(=O)C,experimental,1,,,
EXP_650,C(C(=O)O)N,experimental,0,,,
EXP_651,C1CC1,experimental,0,,,
EXP_652,CCCC,experimental,1,,,
EXP_653,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_654,CO,experimental,0,,,
EXP_655,CCCCCO,experimental,1,,,
EXP_656,C1CCCC1,experimental,0,,,
EXP_657,CC(C)O,experimental,0,,,
EXP_658,CCCCCCCC,experimental,1,,,
EXP_659,CCO,experimental,0,,,
EXP_660,CC(=O)O,experimental,0,,,
EXP_661,C1CCCCC1,experimental,1,,,
EXP_662,CCCCCC,experimental,0,,,
EXP_663,CC(=O)C,experimental,0,,,
EXP_664,C(C(=O)O)N,experimental,1,,,
EXP_665,C1CC1,experimental,0,,,
EXP_666,CCCC,experimental,0,,,
EXP_667,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_668,CO,experimental,0,,,
EXP_669,CCCCCO,experimental,0,,,
EXP_670,C1CCCC1,experimental,1,,,
EXP_671,CC(C)O,experimental,0,,,
EXP_672,CCCCCCCC,experimental,0,,,
EXP_673,CCO,experimental,1,,,
EXP_674,CC(=O)O,experimental,0,,,
EXP_675,C1CCCCC1,experimental,0,,,
EXP_676,CCCCCC,experimental,1,,,
EXP_677,CC(=O)C,experimental,0,,,
EXP_678,C(C(=O)O)N,experimental,0,,,
EXP_679,C1CC1,experimental,1,,,
EXP_680,CCCC,experimental,0,,,
EXP_681,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_682,CO,experimental,1,,,
EXP_683,CCCCCO,experimental,0,,,
EXP_684,C1CCCC1,experimental,0,,,
EXP_685,CC(C)O,experimental,1,,,
EXP_686,CCCCCCCC,experimental,0,,,
EXP_687,CCO,experimental,0,,,
EXP_688,CC(=O)O,experimental,1,,,
EXP_689,C1CCCCC1,experimental,0,,,
EXP_690,CCCCCC,experimental,0,,,
EXP_691,CC(=O)C,experimental,1,,,
EXP_692,C(C(=O)O)N,experimental,0,,,
EXP_693,C1CC1,experimental,0,,,
EXP_694,CCCC,experimental,1,,,
EXP_695,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_696,CO,experimental,0,,,
EXP_697,CCCCCO,experimental,1,,,
EXP_698,C1CCCC1,experimental,0,,,
EXP_699,CC(C)O,experimental,0,,,
EXP_700,CCCCCCCC,experimental,1,,,
EXP_701,CCO,experimental,0,,,
EXP_702,CC(=O)O,experimental,0,,,
EXP_703,C1CCCCC1,experimental,1,,,
EXP_704,CCCCCC,experimental,0,,,
EXP_705,CC(=O)C,experimental,0,,,
EXP_706,C(C(=O)O)N,experimental,1,,,
EXP_707,C1CC1,experimental,0,,,
EXP_708,CCCC,experimental,0,,,
EXP_709,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_710,CO,experimental,0,,,
EXP_711,CCCCCO,experimental,0,,,
EXP_712,C1CCCC1,experimental,1,,,
EXP_713,CC(C)O,experimental,0,,,
EXP_714,CCCCCCCC,experimental,0,,,
EXP_715,CCO,experimental,1,,,
EXP_716,CC(=O)O,experimental,0,,,
EXP_717,C1CCCCC1,experimental,0,,,
EXP_718,CCCCCC,experimental,1,,,
EXP_719,CC(=O)C,experimental,0,,,
EXP_720,C(C(=O)O)N,experimental,0,,,
EXP_721,C1CC1,experimental,1,,,
EXP_722,CCCC,experimental,0,,,
EXP_723,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_724,CO,experimental,1,,,
EXP_725,CCCCCO,experimental,0,,,
EXP_726,C1CCCC1,experimental,0,,,
EXP_727,CC(C)O,experimental,1,,,
EXP_728,CCCCCCCC,experimental,0,,,
EXP_729,CCO,experimental,0,,,
EXP_730,CC(=O)O,experimental,1,,,
EXP_731,C1CCCCC1,experimental,0,,,
EXP_732,CCCCCC,experimental,0,,,
EXP_733,CC(=O)C,experimental,1,,,
EXP_734,C(C(=O)O)N,experimental,0,,,
EXP_735,C1CC1,experimental,0,,,
EXP_736,CCCC,experimental,1,,,
EXP_737,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_738,CO,experimental,0,,,
EXP_739,CCCCCO,experimental,1,,,
EXP_740,C1CCCC1,experimental,0,,,
EXP_741,CC(C)O,experimental,0,,,
EXP_742,CCCCCCCC,experimental,1,,,
EXP_743,CCO,experimental,0,,,
EXP_744,CC(=O)O,experimental,0,,,
EXP_745,C1CCCCC1,experimental,1,,,
EXP_746,CCCCCC,experimental,0,,,
EXP_747,CC(=O)C,experimental,0,,,
EXP_748,C(C(=O)O)N,experimental,1,,,
EXP_749,C1CC1,experimental,0,,,
EXP_750,CCCC,experimental,0,,,
EXP_751,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_752,CO,experimental,0,,,
EXP_753,CCCCCO,experimental,0,,,
EXP_754,C1CCCC1,experimental,1,,,
EXP_755,CC(C)O,experimental,0,,,
EXP_756,CCCCCCCC,experimental,0,,,
EXP_757,CCO,experimental,1,,,
EXP_758,CC(=O)O,experimental,0,,,
EXP_759,C1CCCCC1,experimental,0,,,
EXP_760,CCCCCC,experimental,1,,,
EXP_761,CC(=O)C,experimental,0,,,
EXP_762,C(C(=O)O)N,experimental,0,,,
EXP_763,C1CC1,experimental,1,,,
EXP_764,CCCC,experimental,0,,,
EXP_765,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_766,CO,experimental,1,,,
EXP_767,CCCCCO,experimental,0,,,
EXP_768,C1CCCC1,experimental,0,,,
EXP_769,CC(C)O,experimental,1,,,
EXP_770,CCCCCCCC,experimental,0,,,
EXP_771,CCO,experimental,0,,,
EXP_772,CC(=O)O,experimental,1,,,
EXP_773,C1CCCCC1,experimental,0,,,
EXP_774,CCCCCC,experimental,0,,,
EXP_775,CC(=O)C,experimental,1,,,
EXP_776,C(C(=O)O)N,experimental,0,,,
EXP_777,C1CC1,experimental,0,,,
EXP_778,CCCC,experimental,1,,,
EXP_779,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_780,CO,experimental,0,,,
EXP_781,CCCCCO,experimental,1,,,
EXP_782,C1CCCC1,experimental,0,,,
EXP_783,CC(C)O,experimental,0,,,
EXP_784,CCCCCCCC,experimental,1,,,
EXP_785,CCO,experimental,0,,,
EXP_786,CC(=O)O,experimental,0,,,
EXP_787,C1CCCCC1,experimental,1,,,
EXP_788,CCCCCC,experimental,0,,,
EXP_789,CC(=O)C,experimental,0,,,
EXP_790,C(C(=O)O)N,experimental,1,,,
EXP_791,C1CC1,experimental,0,,,
EXP_792,CCCC,experimental,0,,,
EXP_793,C1=CC=C2C=CC=CC2=C1,experimental,1,,,
EXP_794,CO,experimental,0,,,
EXP_795,CCCCCO,experimental,0,,,
EXP_796,C1CCCC1,experimental,1,,,
EXP_797,CC(C)O,experimental,0,,,
EXP_798,CCCCCCCC,experimental,0,,,
EXP_799,CCO,experimental,1,,,
EXP_800,CC(=O)O,experimental,0,,,
EXP_801,C1CCCCC1,experimental,0,,,
EXP_802,CCCCCC,experimental,1,,,
EXP_803,CC(=O)C,experimental,0,,,
EXP_804,C(C(=O)O)N,experimental,0,,,
EXP_805,C1CC1,experimental,1,,,
EXP_806,CCCC,experimental,0,,,
EXP_807,C1=CC=C2C=CC=CC2=C1,experimental,0,,,
EXP_808,CO,experimental,1,,,
EXP_809,CCCCCO,experimental,0,,,
EXP_810,C1CCCC1,experimental,0,,,
EXP_811,CC(C)O,experimental,1,,,
EXP_812,CCCCCCCC,experimental,0,,,
EXP_813,CCO,experimental,0,,,
EXP_814,CC(=O)O,experimental,1,,,
EXP_815,C1CCCCC1,experimental,0,,,
EXP_816,CCCCCC,experimental,0,,,
